,"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2866,"Acton, Garrett",670183,OAK,CH,Changeup,-4.5,0,11,8.9,4,0.25,1.0,0.5,0.0,0.0,0.0,0.49,1.193,0.697,25.0
2867,"Vieira, Thyago",600986,MIL,SI,Sinker,8.5,1,12,33.3,4,0.0,0.0,0.175,28.6,25.0,50.0,0.148,0.159,0.275,0.0
2868,"Ríos, Yacksel",605441,OAK,SL,Slider,-1.5,0,19,30.6,4,0.333,0.333,0.4,20.0,0.0,0.0,0.116,0.141,0.256,33.3
2869,"Canning, Griffin",656288,LAA,SI,Sinker,-6.4,-1,12,0.6,4,0.333,1.333,0.675,0.0,0.0,,0.345,1.25,0.654,33.3
2870,"Boushley, Caleb",676961,MIL,CU,Curveball,-16.1,-1,6,15.8,4,0.333,1.333,0.675,75.0,50.0,66.7,0.3,1.173,0.62,100.0
2871,"Junk, Janson",676083,MIL,CH,Changeup,-4.2,-1,13,11.8,4,0.333,0.667,0.488,0.0,0.0,0.0,0.259,0.571,0.434,66.7
2872,"Acton, Garrett",670183,OAK,SL,Slider,-6.4,-2,28,22.6,4,0.5,0.75,0.538,25.0,0.0,0.0,0.414,0.588,0.429,75.0
2873,"Pannone, Thomas",623381,MIL,FF,4-Seam Fastball,-5.1,-1,17,28.8,4,0.75,0.75,0.675,25.0,0.0,0.0,0.416,0.531,0.413,50.0
2874,"Suarez, José",660761,LAA,FC,Cutter,-0.6,0,9,1.5,4,0.0,0.0,0.35,50.0,25.0,50.0,0.002,0.002,0.351,0.0
2875,"Vargas, Carlos",672841,AZ,SI,Sinker,0.5,0,17,21.0,4,0.333,0.333,0.4,25.0,0.0,,0.285,0.305,0.369,33.3
2876,"Davies, Zach",605200,AZ,ST,Sweeper,0.7,0,12,0.8,4,0.25,0.5,0.313,16.7,0.0,0.0,0.464,0.559,0.45,25.0
2877,"Balazovic, Jordan",666364,MIN,CH,Changeup,-2.3,-1,35,8.9,4,0.25,0.25,0.225,27.3,50.0,22.2,0.171,0.175,0.155,0.0
2878,"Headrick, Brent",687396,MIN,CH,Changeup,-2.2,-1,28,5.7,4,0.5,0.5,0.45,12.5,0.0,0.0,0.406,0.455,0.38,50.0
2879,"Bass, Anthony",542914,TOR,FS,Split-Finger,2.8,1,22,6.8,4,0.25,0.5,0.313,30.0,50.0,22.2,0.239,0.25,0.216,0.0
2880,"Mantiply, Joe",573009,AZ,FF,4-Seam Fastball,-3.2,-1,38,6.7,4,0.5,1.0,0.663,27.3,0.0,0.0,0.197,0.496,0.49,50.0
2881,"Barraclough, Kyle",607457,BOS,FC,Cutter,-13.4,-3,24,15.4,4,1.0,1.0,0.85,9.1,0.0,0.0,0.746,0.837,0.696,66.7
2882,"Paddack, Chris",663978,MIN,CU,Curveball,5.1,1,12,15.2,4,0.25,0.25,0.225,0.0,25.0,33.3,0.246,0.286,0.235,33.3
2883,"Barraclough, Kyle",607457,BOS,CH,Changeup,-39.7,-2,6,3.8,4,0.5,2.0,0.85,50.0,25.0,33.3,0.358,1.199,0.666,100.0
2884,"Faria, Jake",607188,BOS,SL,Slider,-8.2,-1,13,20.0,4,0.333,1.0,0.575,40.0,25.0,33.3,0.041,0.132,0.226,50.0
2885,"Naughton, Packy",676050,STL,FC,Cutter,3.4,1,17,25.0,4,0.0,0.0,0.175,66.7,50.0,25.0,0.208,0.232,0.318,100.0
2886,"Cecconi, Slade",677944,AZ,CH,Changeup,-5.8,-1,19,4.5,4,0.333,1.333,0.675,0.0,0.0,0.0,0.281,0.958,0.548,33.3
2887,"Burleson, Alec",676475,STL,CH,Changeup,-2.5,0,7,15.6,4,0.5,0.5,0.45,20.0,25.0,33.3,0.4,0.489,0.384,66.7
2888,"Thompson, Zack",668868,STL,CH,Changeup,-0.7,0,24,2.1,4,0.25,1.0,0.5,12.5,0.0,0.0,0.271,0.939,0.489,25.0
2889,"Rodríguez, Joely",570257,BOS,FF,4-Seam Fastball,11.9,1,10,4.7,4,0.0,0.0,0.0,20.0,25.0,20.0,0.149,0.169,0.139,0.0
2890,"Naughton, Packy",676050,STL,CH,Changeup,3.6,0,13,19.1,4,0.25,0.25,0.225,12.5,25.0,33.3,0.147,0.183,0.141,33.3
2891,"Weiss, Zack",592848,BOS,FC,Cutter,4.2,1,16,7.1,4,0.0,0.0,0.0,20.0,50.0,25.0,0.085,0.102,0.081,0.0
2892,"Zuñiga, Guillermo",670871,STL,SL,Slider,0.9,0,17,39.5,4,0.25,0.25,0.225,22.2,75.0,30.0,0.215,0.235,0.201,0.0
2893,"Ort, Kaleb",672391,BOS,FC,Cutter,5.4,1,13,3.4,4,0.0,0.0,0.0,0.0,25.0,50.0,0.031,0.058,0.038,33.3
2894,"Kershaw, Clayton",477132,LAD,FS,Split-Finger,11.0,1,5,0.2,4,0.0,0.0,0.0,0.0,25.0,33.3,0.093,0.097,0.087,0.0
2895,"Mills, Alec",621219,CIN,SL,Slider,-10.9,-2,14,35.0,4,0.5,1.25,0.725,25.0,0.0,0.0,0.281,0.961,0.498,25.0
2896,"Hudson, Daniel",543339,LAD,FF,4-Seam Fastball,5.3,2,29,45.3,4,0.0,0.0,0.0,25.0,50.0,25.0,0.037,0.05,0.035,0.0
2897,"Zuñiga, Guillermo",670871,STL,FF,4-Seam Fastball,0.3,0,24,55.8,4,0.25,0.5,0.313,18.2,25.0,12.5,0.262,0.619,0.357,33.3
2898,"Matz, Steven",571927,STL,SL,Slider,-1.8,-1,33,1.8,4,0.5,0.75,0.538,10.0,0.0,0.0,0.483,0.546,0.444,75.0
2899,"Moll, Sam",594580,CIN,CH,Changeup,-5.2,-1,14,1.4,4,0.333,0.333,0.625,28.6,0.0,0.0,0.14,0.148,0.272,33.3
2900,"Legumina, Casey",668984,CIN,CH,Changeup,-8.9,-1,15,6.5,4,0.5,0.5,0.45,25.0,25.0,50.0,0.176,0.208,0.167,0.0
2901,"Leahy, Kyle",681517,STL,SL,Slider,-12.0,-2,17,29.3,4,1.0,2.333,1.213,20.0,0.0,,0.531,1.412,0.779,100.0
2902,"Overton, Connor",656818,CIN,SI,Sinker,-3.0,-1,27,13.5,4,0.667,0.667,0.625,10.0,0.0,0.0,0.378,0.404,0.437,66.7
2903,"Gaddis, Hunter",683769,CLE,CU,Curveball,-0.3,0,45,6.6,4,0.0,0.0,0.0,44.4,25.0,5.9,0.074,0.128,0.087,0.0
2904,"Giolito, Lucas",608337,CLE,CU,Curveball,-4.4,-2,49,1.5,4,0.5,0.5,0.45,20.0,25.0,7.7,0.326,0.41,0.317,66.7
2905,"Karcher, Ricky",676689,CIN,SL,Slider,11.2,1,11,52.4,4,0.0,0.0,0.175,0.0,0.0,0.0,0.029,0.065,0.203,33.3
2906,"Wong, Jake",673858,CIN,SL,Slider,9.6,1,15,26.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.264,0.21,0.0
2907,"Ferguson, Caleb",657571,LAD,ST,Sweeper,0.2,0,30,2.8,4,0.25,0.25,0.225,12.5,0.0,0.0,0.271,0.543,0.34,25.0
2908,"Miller, Bobby",676272,LAD,ST,Sweeper,-4.1,-1,14,0.7,4,0.5,0.75,0.538,25.0,25.0,16.7,0.204,0.388,0.246,33.3
2909,"Ramírez, Erasmo",541640,TB,ST,Sweeper,-14.5,-2,14,1.5,4,0.75,1.75,1.038,11.1,25.0,14.3,0.452,1.161,0.665,33.3
2910,"Miller, Tyson",668338,LAD,SI,Sinker,-7.0,-2,22,9.8,4,0.5,0.75,0.538,20.0,0.0,0.0,0.738,0.853,0.698,50.0
2911,"Reed, Jake",596082,LAD,SL,Slider,-20.2,-3,13,44.8,4,0.75,1.5,0.95,28.6,25.0,25.0,0.455,1.046,0.621,100.0
2912,"Quantrill, Cal",615698,CLE,FF,4-Seam Fastball,-6.4,-1,17,1.0,4,0.333,0.667,0.488,20.0,0.0,0.0,0.538,0.785,0.6,66.7
2913,"Smith, Will",519293,TEX,CH,Changeup,-0.1,0,25,2.9,4,0.25,0.25,0.225,0.0,0.0,0.0,0.335,0.392,0.317,25.0
2914,"Hembree, Heath",592390,TB,SL,Slider,3.6,0,13,72.2,4,0.0,0.0,0.175,66.7,50.0,28.6,0.026,0.027,0.193,0.0
2915,"Rodriguez, Elvin",660730,TB,CH,Changeup,8.7,1,7,14.9,4,0.0,0.0,0.0,60.0,50.0,66.7,0.064,0.088,0.062,0.0
2916,"Springs, Jeffrey",605488,TB,ST,Sweeper,1.8,0,26,12.3,4,0.0,0.0,0.0,55.6,50.0,25.0,0.116,0.124,0.106,50.0
2917,"Springs, Jeffrey",605488,TB,SL,Slider,3.2,1,27,12.8,4,0.0,0.0,0.0,28.6,0.0,0.0,0.08,0.128,0.085,0.0
2918,"Espino, Paolo",502179,WSH,CU,Curveball,4.0,1,24,23.8,4,0.0,0.0,0.0,14.3,25.0,25.0,0.112,0.139,0.102,0.0
2919,"Rodríguez, Yerry",666720,TEX,SI,Sinker,2.6,1,24,8.6,4,0.0,0.0,0.175,0.0,0.0,0.0,0.146,0.26,0.301,33.3
2920,"Reid-Foley, Sean",656887,NYM,CH,Changeup,-3.9,-1,29,17.7,4,0.5,0.5,0.45,33.3,0.0,0.0,0.26,0.295,0.239,75.0
2921,"Latz, Jacob",656641,TEX,SL,Slider,3.6,1,15,15.6,4,0.0,0.0,0.0,50.0,75.0,42.9,0.009,0.01,0.009,0.0
2922,"Muckenhirn, Zach",669105,NYM,CH,Changeup,-4.2,-1,23,24.2,4,0.25,0.5,0.313,20.0,0.0,0.0,0.296,0.342,0.281,25.0
2923,"Coonrod, Sam",656322,NYM,CH,Changeup,-8.4,-2,19,12.9,4,0.5,0.5,0.45,20.0,50.0,16.7,0.087,0.088,0.079,0.0
2924,"Kuhl, Chad",641771,WSH,CH,Changeup,-1.5,-1,33,4.3,4,0.5,0.75,0.538,11.1,0.0,0.0,0.413,0.481,0.386,0.0
2925,"Nittoli, Vinny",657697,NYM,FC,Cutter,-0.5,0,22,40.7,4,0.5,0.5,0.45,30.0,25.0,12.5,0.178,0.206,0.166,33.3
2926,"García, Deivi",665620,CWS,ST,Sweeper,1.5,0,24,8.3,4,0.0,0.0,0.175,33.3,50.0,22.2,0.008,0.011,0.181,0.0
2927,"Castano, Daniel",641447,MIA,SI,Sinker,-13.5,-2,12,17.4,4,0.75,0.75,0.675,0.0,0.0,0.0,0.221,0.309,0.227,50.0
2928,"Hall, DL",669084,BAL,CU,Curveball,5.6,1,17,4.6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.151,0.119,0.0
2929,"Krehbiel, Joey",607216,BAL,CH,Changeup,5.2,1,12,15.0,4,0.0,0.0,0.175,57.1,50.0,40.0,0.002,0.004,0.177,0.0
2930,"Givens, Mychal",571710,BAL,SI,Sinker,-8.4,-1,8,9.0,4,0.333,0.333,0.4,0.0,0.0,0.0,0.382,0.412,0.441,0.0
2931,"Hendricks, Kyle",543294,CHC,CU,Curveball,0.3,0,73,3.5,4,0.25,0.25,0.225,43.8,0.0,0.0,0.297,0.338,0.277,25.0
2932,"Wittgren, Nick",621295,KC,SI,Sinker,6.1,1,11,2.3,4,0.25,0.25,0.225,33.3,25.0,20.0,0.337,0.368,0.31,0.0
2933,"McMillon, John",669111,KC,FF,4-Seam Fastball,-0.3,0,21,38.2,4,0.25,1.0,0.5,14.3,0.0,0.0,0.288,1.076,0.548,75.0
2934,"Berroa, Prelander",672860,SEA,SL,Slider,-0.6,0,24,58.5,4,0.0,0.0,0.175,66.7,75.0,25.0,,,0.175,
2935,"Ramirez, Nick",598286,NYY,SL,Slider,-2.8,0,9,1.4,4,0.5,1.25,0.713,0.0,0.0,,0.52,1.409,0.788,50.0
2936,"Santos, Gregory",666619,CWS,CH,Changeup,-2.8,0,15,1.4,3,0.5,0.5,0.533,25.0,0.0,,0.764,1.083,0.762,100.0
2937,"Nittoli, Vinny",657697,NYM,SI,Sinker,-4.5,-1,12,22.2,3,0.667,1.0,0.717,0.0,0.0,0.0,0.344,0.481,0.353,66.7
2938,"Rodríguez, Dereck",605446,ATL,CU,Curveball,0.0,0,16,16.5,3,0.333,0.667,0.417,20.0,0.0,0.0,0.328,0.717,0.439,66.7
2939,"Muckenhirn, Zach",669105,NYM,SL,Slider,-3.7,0,10,10.5,3,0.333,0.333,0.3,25.0,33.3,50.0,0.234,0.266,0.221,50.0
2940,"Ingram, Kolton",688427,LAA,SL,Slider,5.3,1,18,18.0,3,0.0,0.0,0.0,62.5,66.7,50.0,0.069,0.069,0.063,0.0
2941,"Bowlan, Jonathan",680742,KC,SL,Slider,4.2,1,23,41.1,3,0.333,0.333,0.3,53.8,33.3,14.3,0.33,0.426,0.329,50.0
2942,"Singer, Brady",663903,KC,ST,Sweeper,6.6,1,13,0.5,3,0.0,0.0,0.0,60.0,33.3,50.0,0.038,0.038,0.037,0.0
2943,"Watkins, Spenser",657093,OAK,SL,Slider,-5.3,-1,15,16.7,3,0.333,1.333,0.667,37.5,33.3,14.3,0.156,0.31,0.193,50.0
2944,"Rodríguez, Joely",570257,BOS,SL,Slider,1.8,0,17,7.9,3,0.333,0.333,0.3,14.3,0.0,0.0,0.281,0.309,0.263,0.0
2945,"Kelley, Trevor",665001,TB,SL,Slider,-2.8,0,14,5.1,3,0.333,1.333,0.667,25.0,0.0,,0.253,0.864,0.45,66.7
2946,"Coonrod, Sam",656322,NYM,ST,Sweeper,-2.6,-1,21,14.3,3,0.333,0.333,0.3,42.9,33.3,16.7,0.273,0.292,0.246,0.0
2947,"Ortiz, Luis F.",656814,PHI,SL,Slider,-0.9,0,16,5.4,3,0.333,0.667,0.417,0.0,0.0,0.0,0.397,0.953,0.559,33.3
2948,"Miller, Tyson",668338,LAD,CH,Changeup,-16.5,-1,8,3.6,3,0.667,1.667,0.967,0.0,0.0,0.0,0.451,0.982,0.6,66.7
2949,"Beeks, Jalen",656222,TB,SL,Slider,-27.4,-3,11,1.5,3,1.0,1.5,0.95,0.0,0.0,0.0,0.72,0.821,0.687,0.0
2950,"Covey, Dylan",592229,PHI,ST,Sweeper,-7.3,-2,30,4.1,3,0.667,1.667,0.967,12.5,33.3,7.1,0.531,1.096,0.683,100.0
2951,"Snead, Kirby",669912,OAK,CH,Changeup,1.1,0,17,8.8,3,0.333,0.333,0.3,33.3,0.0,0.0,0.494,0.592,0.482,0.0
2952,"Tonkin, Michael",543859,ATL,ST,Sweeper,1.1,0,20,1.6,3,0.333,0.333,0.3,0.0,0.0,0.0,0.343,0.537,0.372,66.7
2953,"Boushley, Caleb",676961,MIL,SI,Sinker,7.2,1,12,31.6,3,0.0,0.0,0.0,0.0,33.3,33.3,0.09,0.148,0.105,0.0
2954,"Hill, Garrett",682051,DET,CU,Curveball,-4.5,-1,26,8.4,3,0.333,0.667,0.417,12.5,0.0,0.0,0.098,0.181,0.119,0.0
2955,"Lorenzen, Michael",547179,PHI,CU,Curveball,-7.9,-2,27,1.1,3,0.667,1.667,0.967,18.2,0.0,0.0,0.476,1.158,0.681,100.0
2956,"Jacob, Alek",689690,SD,SI,Sinker,8.2,1,14,29.8,3,0.0,0.0,0.0,20.0,33.3,33.3,0.089,0.099,0.082,100.0
2957,"Morejon, Adrian",670970,SD,CH,Changeup,1.3,0,14,8.7,3,0.0,0.0,0.233,66.7,66.7,50.0,,,0.233,
2958,"Bush, Matt",456713,MIL,SI,Sinker,4.1,1,13,6.7,3,0.0,0.0,0.233,0.0,0.0,,0.169,0.209,0.335,0.0
2959,"Rainey, Tanner",663432,WSH,FF,4-Seam Fastball,6.5,1,10,55.6,3,0.0,0.0,0.233,20.0,0.0,0.0,0.016,0.022,0.245,50.0
2960,"Frías, Luis",666818,AZ,CH,Changeup,-9.0,-1,15,2.8,3,0.333,1.333,0.667,50.0,66.7,28.6,0.192,0.743,0.375,100.0
2961,"Jackson, Luke",592426,SF,CU,Curveball,-14.7,-2,14,2.7,3,0.667,1.667,0.95,0.0,0.0,,0.51,0.772,0.542,100.0
2962,"Willingham, Amos",686294,WSH,CH,Changeup,4.6,1,12,2.6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.073,0.058,0.0
2963,"Ward, Thaddeus",663658,WSH,CH,Changeup,5.0,1,10,1.5,3,0.0,0.0,0.0,0.0,33.3,33.3,0.267,0.283,0.242,0.0
2964,"Lindgren, Jeff",689167,MIA,CH,Changeup,4.9,1,11,11.3,3,0.0,0.0,0.233,33.3,0.0,0.0,0.245,0.651,0.473,100.0
2965,"Davis, Noah",663562,COL,FF,4-Seam Fastball,5.2,1,10,1.7,3,0.333,0.333,0.3,33.3,0.0,0.0,0.245,0.283,0.223,33.3
2966,"Mills, Alec",621219,CIN,SI,Sinker,-10.6,-1,12,30.0,3,0.5,0.5,0.833,16.7,0.0,0.0,0.284,0.298,0.405,50.0
2967,"Gage, Matt",657424,HOU,SL,Slider,1.0,0,19,16.0,3,0.0,0.0,0.0,0.0,33.3,14.3,0.114,0.194,0.129,0.0
2968,"Phillips, Connor",683175,CIN,CU,Curveball,-2.1,-1,38,10.0,3,0.667,0.667,0.6,11.1,33.3,16.7,0.409,0.463,0.39,50.0
2969,"Howard, Spencer",675921,TEX,CH,Changeup,-13.2,-1,8,10.0,3,0.667,0.667,0.6,42.9,0.0,0.0,0.415,0.645,0.456,66.7
2970,"Banks, Tanner",621383,CWS,SI,Sinker,-0.7,0,28,2.8,3,0.5,0.5,0.533,44.4,33.3,11.1,0.433,0.543,0.518,100.0
2971,"López, Reynaldo",625643,CLE,CU,Curveball,5.0,1,11,0.9,3,0.333,0.333,0.3,20.0,33.3,50.0,0.156,0.321,0.197,50.0
2972,"Jacob, Alek",689690,SD,ST,Sweeper,-0.3,0,18,38.3,3,0.0,0.0,0.233,50.0,33.3,11.1,0.028,0.028,0.251,0.0
2973,"Naile, James",664942,STL,CH,Changeup,1.8,0,11,3.6,3,0.333,0.333,0.3,16.7,0.0,0.0,0.24,0.264,0.223,33.3
2974,"Pannone, Thomas",623381,MIL,CU,Curveball,4.8,1,11,18.6,3,0.0,0.0,0.0,20.0,33.3,14.3,0.163,0.202,0.155,0.0
2975,"Boyle, Joe",671212,OAK,CU,Curveball,2.6,1,23,9.6,3,0.0,0.0,0.0,16.7,0.0,0.0,0.081,0.109,0.077,0.0
2976,"Perez, Hector",660431,TB,SL,Slider,-10.5,-1,10,58.8,3,0.667,0.667,0.6,0.0,0.0,,0.429,0.47,0.394,33.3
2977,"Mederos, Victor",682989,LAA,CU,Curveball,-9.9,-1,12,18.2,3,1.0,1.0,0.767,0.0,0.0,0.0,0.44,0.507,0.605,100.0
2978,"Duffey, Tyler",608648,CHC,FF,4-Seam Fastball,5.2,1,12,38.7,3,0.0,0.0,0.0,0.0,33.3,33.3,0.024,0.055,0.034,0.0
2979,"Wynne, Randy",691094,CIN,CH,Changeup,-3.5,0,8,23.5,3,0.5,1.0,0.65,25.0,0.0,0.0,0.322,0.727,0.518,100.0
2980,"Bummer, Aaron",607481,CWS,CH,Changeup,0.7,0,6,0.5,3,0.333,0.333,0.3,66.7,66.7,50.0,0.326,0.374,0.308,0.0
2981,"Greene, Shane",572888,CHC,FF,4-Seam Fastball,-11.2,-1,9,21.4,3,1.0,1.5,0.95,0.0,0.0,0.0,0.788,0.857,0.717,50.0
2982,"Miller, Bryce",682243,SEA,CU,Curveball,-12.0,-2,18,0.9,3,0.667,1.333,0.833,12.5,33.3,25.0,0.339,0.489,0.343,50.0
2983,"Antone, Tejay",622088,CIN,SI,Sinker,1.6,0,18,20.0,3,0.333,0.333,0.45,20.0,0.0,0.0,0.441,0.503,0.411,33.3
2984,"Martin, Chris",455119,BOS,SL,Slider,2.8,0,10,1.4,3,0.0,0.0,0.0,0.0,33.3,16.7,0.01,0.017,0.011,0.0
2985,"Naughton, Packy",676050,STL,FF,4-Seam Fastball,2.1,0,20,29.4,3,0.0,0.0,0.0,42.9,66.7,33.3,0.014,0.015,0.014,0.0
2986,"Ryan, Ryder",656924,SEA,SL,Slider,9.8,1,7,53.8,3,0.0,0.0,0.0,40.0,66.7,100.0,0.187,0.198,0.168,0.0
2987,"Hicks, Jordan",663855,TOR,FS,Split-Finger,3.0,1,18,1.6,3,0.0,0.0,0.0,42.9,33.3,9.1,0.101,0.106,0.093,0.0
2988,"Bautista, Félix",642585,BAL,SL,Slider,0.4,0,47,4.8,3,0.0,0.0,0.467,63.6,0.0,0.0,0.078,0.102,0.491,0.0
2989,"Junk, Janson",676083,MIL,SI,Sinker,8.7,1,6,5.5,3,0.333,0.333,0.3,0.0,0.0,,0.503,0.63,0.488,33.3
2990,"Warren, Austin",681810,LAA,SL,Slider,3.7,1,14,60.9,3,0.0,0.0,0.0,0.0,33.3,33.3,0.037,0.106,0.057,0.0
2991,"Ramirez, Nick",598286,NYY,FF,4-Seam Fastball,2.9,0,16,2.4,3,0.0,0.0,0.233,16.7,0.0,0.0,0.308,1.185,0.638,100.0
2992,"Cyr, Tyler",664202,LAD,FF,4-Seam Fastball,1.9,0,17,65.4,3,0.333,0.333,0.3,27.3,0.0,0.0,0.324,0.595,0.39,66.7
2993,"Calvo, Blair",663971,COL,SI,Sinker,14.2,1,5,45.5,3,0.0,0.0,0.0,0.0,0.0,,0.33,0.372,0.308,66.7
2994,"Festa, Matt",670036,SEA,FC,Cutter,2.2,0,14,7.2,3,0.0,0.0,0.233,25.0,33.3,33.3,0.073,0.102,0.284,0.0
2995,"Leahy, Kyle",681517,STL,ST,Sweeper,7.3,1,10,17.2,3,0.0,0.0,0.0,50.0,33.3,50.0,0.114,0.119,0.104,0.0
2996,"Cronin, Declan",686539,CWS,FF,4-Seam Fastball,-6.2,0,6,3.1,3,0.5,0.5,0.533,33.3,0.0,,0.55,0.648,0.581,0.0
2997,"Rojas, Josh",668942,SEA,CU,Curveball,4.0,0,9,25.0,3,0.0,0.0,0.233,50.0,33.3,16.7,0.005,0.007,0.237,0.0
2998,"Solomon, Peter",656981,AZ,CH,Changeup,-20.9,-2,10,4.2,3,0.667,1.0,0.717,0.0,0.0,,0.297,0.382,0.302,0.0
2999,"Garrett, Reed",657585,NYM,CU,Curveball,5.1,0,9,2.6,3,0.0,0.0,0.0,20.0,33.3,25.0,0.368,0.492,0.371,50.0
3000,"Cyr, Tyler",664202,LAD,CH,Changeup,8.5,1,7,26.9,3,0.0,0.0,0.0,25.0,66.7,50.0,0.024,0.025,0.023,100.0
3001,"Uceta, Edwin",670955,NYM,CH,Changeup,3.2,1,23,45.1,3,0.0,0.0,0.233,53.8,0.0,0.0,0.434,0.487,0.496,50.0
3002,"Pilkington, Konnor",663455,CLE,SL,Slider,8.6,1,6,15.0,3,0.0,0.0,0.0,33.3,33.3,33.3,0.219,0.651,0.356,50.0
3003,"Montas, Frankie",593423,NYY,SI,Sinker,-10.5,-1,9,34.6,3,0.667,1.0,0.717,25.0,0.0,0.0,0.367,0.389,0.335,66.7
3004,"Pilkington, Konnor",663455,CLE,FF,4-Seam Fastball,1.9,1,27,67.5,3,0.0,0.0,0.233,25.0,33.3,16.7,0.004,0.005,0.236,0.0
3005,"Gilbert, Logan",669302,SEA,SI,Sinker,-8.9,-1,8,0.3,3,0.667,1.0,0.717,25.0,33.3,100.0,0.627,0.776,0.614,50.0
3006,"Speier, Gabe",642100,SEA,CH,Changeup,-11.4,-1,13,1.7,3,0.667,1.667,0.967,0.0,0.0,0.0,0.413,1.106,0.626,66.7
3007,"Jarvis, Bryce",686826,AZ,CU,Curveball,-0.4,0,18,4.9,3,0.0,0.0,0.233,16.7,0.0,0.0,0.123,0.127,0.31,0.0
3008,"Salazar, Eduardo",674285,CIN,CH,Changeup,-9.2,-1,12,5.0,3,0.667,0.667,0.6,0.0,0.0,0.0,0.222,0.27,0.205,33.3
3009,"Llovera, Mauricio",661440,BOS,FC,Cutter,-7.9,-1,18,2.9,3,0.5,2.0,0.9,0.0,0.0,0.0,0.486,1.826,0.857,50.0
3010,"Davidson, Tucker",656353,KC,SI,Sinker,-5.7,-1,17,2.0,3,0.5,1.0,0.65,0.0,0.0,0.0,0.466,0.614,0.547,50.0
3011,"Bernardino, Brennan",657514,BOS,CH,Changeup,-10.2,-1,12,1.4,3,0.5,2.0,0.9,0.0,0.0,0.0,0.594,1.695,0.858,100.0
3012,"Quijada, José",650671,LAA,CH,Changeup,-3.8,-1,18,11.2,3,0.5,0.5,0.533,50.0,0.0,0.0,0.149,0.168,0.324,50.0
3013,"Weathers, Ryan",677960,MIA,SI,Sinker,3.4,0,11,1.0,3,0.0,0.0,0.3,0.0,33.3,25.0,0.136,0.16,0.123,50.0
3014,"Uelmen, Erich",657272,PHI,CH,Changeup,6.4,0,6,18.2,3,0.0,0.0,0.233,50.0,33.3,33.3,0.093,0.117,0.291,0.0
3015,"Cox, Austin",680735,KC,SL,Slider,3.4,0,10,1.7,3,0.333,0.333,0.3,0.0,0.0,0.0,0.543,0.659,0.525,33.3
3016,"Nolin, Sean",543594,MIA,ST,Sweeper,1.4,0,7,11.3,3,0.333,0.667,0.417,0.0,0.0,0.0,0.345,0.619,0.41,66.7
3017,"Mariot, Michael",592527,CIN,SL,Slider,8.6,1,9,22.0,3,0.0,0.0,0.0,66.7,66.7,40.0,0.087,0.207,0.112,100.0
3018,"Mariot, Michael",592527,CIN,CH,Changeup,6.4,1,10,24.4,3,0.0,0.0,0.0,16.7,0.0,0.0,0.038,0.039,0.036,0.0
3019,"Jacob, Alek",689690,SD,FF,4-Seam Fastball,6.6,1,9,19.1,3,0.0,0.0,0.0,20.0,66.7,33.3,0.086,0.094,0.079,0.0
3020,"García, Deivi",665620,CWS,FC,Cutter,2.7,0,17,5.9,3,0.333,0.667,0.417,33.3,0.0,0.0,0.277,0.432,0.3,66.7
3021,"Hanifee, Brenan",669724,DET,CH,Changeup,-4.1,-1,17,19.1,3,0.667,0.667,0.6,25.0,0.0,0.0,0.451,0.611,0.456,66.7
3022,"Ortiz, Luis F.",656814,PHI,CH,Changeup,-3.6,-1,17,5.7,3,0.333,0.333,0.3,12.5,0.0,0.0,0.467,0.559,0.447,33.3
3023,"Ort, Kaleb",672391,BOS,CH,Changeup,1.8,0,7,1.8,3,0.333,0.333,0.3,25.0,33.3,16.7,0.145,0.166,0.132,0.0
3024,"Kershaw, Clayton",477132,LAD,SI,Sinker,9.4,0,4,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.542,0.406,66.7
3025,"Antone, Tejay",622088,CIN,FF,4-Seam Fastball,1.8,0,18,20.0,3,0.0,0.0,0.233,14.3,33.3,16.7,0.243,0.278,0.385,0.0
3026,"Yates, Kirby",489446,ATL,SL,Slider,-4.0,-1,16,1.5,3,0.5,1.0,0.65,0.0,33.3,20.0,0.183,0.28,0.364,0.0
3027,"Anderson, Nick",623433,ATL,SI,Sinker,1.4,0,9,1.6,3,0.5,0.5,0.533,12.5,0.0,0.0,0.127,0.133,0.312,0.0
3028,"Nolin, Sean",543594,MIA,CH,Changeup,3.8,0,9,14.5,3,0.333,0.333,0.3,0.0,0.0,,0.523,0.694,0.522,33.3
3029,"Silseth, Chase",681217,LAA,CU,Curveball,-3.4,-1,21,2.4,3,0.333,1.333,0.667,0.0,0.0,0.0,0.128,0.444,0.233,33.3
3030,"Trejo, Alan",676701,COL,CH,Changeup,-10.7,-1,5,20.0,3,0.333,1.333,0.667,0.0,0.0,,0.46,1.47,0.782,66.7
3031,"Schoop, Jonathan",570731,DET,CH,Changeup,7.2,1,10,58.8,3,0.333,0.333,0.3,16.7,0.0,0.0,0.664,1.384,0.853,100.0
